"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"2017","5","Massachusetts","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;unknown","Suspected;Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","17","0","17","0","17",,,,,,
"2017","5","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2017","5","South Carolina","Food","Norovirus Genogroup I",,"Suspected","Restaurant: Sit-down dining","3","1","3","0","3","oysters, raw","oysters, raw","Mollusks",,,
"2017","5","Pennsylvania","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2017","5","Massachusetts","Food","Norovirus Genogroup II;Norovirus Genogroup II","unknown;GII.P16 GII.4 Sydney","Suspected;Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2017","5","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","7","1","7","0","7",,,,,,
"2017","5","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","7","0","4","0","4",,,,,,
"2017","5","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","9","0","9","0","9",,,,,,
"2017","5","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","7","0","7","0","7",,,,,,
"2017","5","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2017","5","California","Food","Norovirus unknown",,"Suspected","Restaurant: Other","29","0","29","0","29",,,,,,
"2017","6","Ohio","Food","Norovirus",,"Suspected","Restaurant: Buffet","15","0","15","0","15","Tortilla, flour",,"Multiple",,,
"2017","6","Utah","Food","Norovirus Genogroup II","GII.P16 GII.1","Confirmed","Restaurant: Sit-down dining","11","0","0","0","0",,,,,,
"2017","6","Arkansas","Food","Norovirus Genogroup II","GII.2","Confirmed","Restaurant: Sit-down dining","39","0","39","0","39",,,,,,
"2017","6","Ohio","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2017","6","Minnesota","Food","Norovirus Genogroup I","other","Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2017","6","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","18","0","2","0","18",,,,,,
"2017","6","South Carolina","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2017","6","South Carolina","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2017","6","Nebraska","Food","Norovirus Genogroup I","GI.P1 GI.1","Confirmed","Restaurant: Sit-down dining","15","0","15","0","15",,,,,,
"2017","6","Utah","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","3","0","3",,,,,,
"2017","6","Illinois","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","5","0","5","0","5","hummus;breads",,"Multiple",,,
"2017","6","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","11","0","11","0","11",,,,,,
"2017","6","California","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;unknown","Confirmed;Suspected","Restaurant: Sit-down dining","25","0","25","0","25",,,,,,
"2017","6","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","6","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","5","0","5","0","5",,,,,,
"2017","7","Kansas","Food","Norovirus Genogroup I","unknown","Suspected","Restaurant: Sit-down dining","5","0","2","0","2",,,,,,
"2017","7","Iowa","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3","pizza",,"Multiple",,,
"2017","7","Virginia","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Fast-food (drive up service or pay at counter);Restaurant: Sit-down dining","157","4","150","0","150",,,,,,
"2017","7","Ohio","Food","Norovirus",,"Suspected","Restaurant: Other","11","0","11","0","11","CHICKEN WINGS, BBQ","chicken","Chicken",,,
"2017","7","Hawaii","Food","Norovirus Genogroup II","GII.2","Confirmed","Restaurant: Buffet","32","0","32","0","32",,,,,,
"2017","7","Oregon","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","2",,"2","1","2","Cobb Salad",,"Multiple",,,
"2017","7","Colorado","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2017","7","Washington","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","9","0","9","0","9",,,,,,
"2017","7","Maryland","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","7","Maryland","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","10","0","8","0","8",,,,,,
"2017","7","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","8","Ohio","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Other","381","3","376","0","376","doughnuts",,"Multiple",,,
"2017","8","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2017","8","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","25","0","24","0","25",,,,,,
"2017","8","Michigan","Food","Norovirus Genogroup II","GII.1","Confirmed","Restaurant: Sit-down dining","17","1","11","0","17",,,,,,
"2017","8","South Carolina","Food","Norovirus unknown",,"Suspected","Restaurant: Other","3","0","3","0","3","hamburger","tomatoes, red round;lettuce","Multiple",,,
"2017","8","Florida","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","8","Illinois","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2017","8","Massachusetts","Food","Norovirus Genogroup I","GI.7","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","24","0","24","0","24","Fresh fruit salad",,"Fruits",,,
"2017","8","Georgia","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","8","Illinois","Food","Norovirus Genogroup II","GII.P16 GII.2","Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2017","8","California","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2017","9","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2017","9","Minnesota","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","21","0","20","0","21",,,,,,
"2017","9","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","9","South Carolina","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2017","9","Illinois","Food","Norovirus",,"Suspected","Restaurant: Buffet","5","0","5","0","5",,,,,,
"2017","9","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Other","27","0","27","0","27",,,,,,
"2017","9","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","oysters, raw","oysters, raw","Mollusks",,,
"2017","10","Ohio","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2017","10","Hawaii","Food","Norovirus Genogroup II","GII.P untypeable","Confirmed","Restaurant: Sit-down dining","94","0","94","0","94",,,,,,
"2017","10","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.2","Confirmed","Restaurant: Sit-down dining","23","0","15","0","15",,,,,,
"2017","10","Ohio","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","15","0","15","0","15",,,,,,
"2017","10","Montana","Food","Norovirus Genogroup II","GII.P7 GII.6","Confirmed","Restaurant: Other","20","0","20","0","20","Boxed Lunches","tomato;pork;onion;mayonnaise;lettuce;bread","Multiple",,,
"2017","10","Michigan","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","13","1","13","0","13",,,,,,
"2017","10","Georgia","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2017","10","Georgia","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","10","0","10","0","10","chips and salsa",,"Multiple",,,
"2017","10","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","8","0","8",,,,,,
"2017","10","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2017","10","Washington","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","16","0","16","0","16",,,,,,
"2017","10","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2017","10","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2017","10","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","13","0","13","0","13",,,,,,
"2017","11","Wisconsin","Food","Norovirus Genogroup II","GII.P7 GII.7","Confirmed","Restaurant: Sit-down dining","15","0","15","0","15",,,,,,
"2017","11","New York","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","10","2","10","0","10","antipasto",,"Multiple",,,
"2017","11","New York","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","Leafy Greens","leafy green","Vegetable Row Crops",,,
"2017","11","Michigan","Food","Norovirus Genogroup II","GII.P33 GII.1","Confirmed","Restaurant: Sit-down dining","38","0","38","0","38","coleslaw",,"Multiple",,,
"2017","11","Florida","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2017","11","Illinois","Food","Norovirus Genogroup II","GII.P16 GII.2","Suspected","Restaurant: Sit-down dining","26","0","15","0","0","ice",,"Other",,,
"2017","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","3","0","3","0","3",,,,,,
"2017","11","Washington","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","13","0","10","0","10","oysters, raw","oysters, raw","Mollusks",,,
"2017","11","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","11","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","5","0","5","0","5","oysters, raw","oysters","Mollusks",,,
"2017","12","Ohio","Food","Norovirus",,"Suspected","Restaurant: Buffet","14","0","14","0","14",,,,,,
"2017","12","Minnesota","Food","Norovirus Genogroup II;Norovirus Genogroup II","GII.P16 GII.2;GII.P16 GII.2","Confirmed;Suspected","Restaurant: Sit-down dining","18","0","18","0","18",,,,,,
"2017","12","North Carolina","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","19","0","19","0","19",,,,,,
"2017","12","Tennessee","Food","Norovirus Genogroup I","unknown","Confirmed","Restaurant: Sit-down dining","11","0","11","0","11",,,,,,
"2017","12","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","7","0","0","0","0","Turkey Pesto Hoagie;greek salad",,"Multiple",,,
"2017","12","Virginia","Food","Norovirus",,"Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2017","12","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","6","0","5","0","6",,,,,,
"2017","12","Connecticut","Food","Norovirus Genogroup II",,"Confirmed","Restaurant: Sit-down dining","8","0","8","0","8","hummus platter",,"Multiple",,,
"2017","12","Ohio","Food","Norovirus Genogroup I","GI.P3 GI.3","Confirmed","Restaurant: Other;Banquet Facility (food prepared and served on-site)","10","1","1","0","0",,,,,,
"2017","12","Florida","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4","seafood nachos","shrimp;peppers, jalapeno;crawfish/crayfish;chips;cheese","Multiple",,,
"2017","12","Minnesota","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2017","12","Wisconsin","Food","Norovirus Genogroup II","other","Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2017","12","Illinois","Food","Norovirus Genogroup II","GII.P16 GII.2","Confirmed","Restaurant: Sit-down dining","20","0","15","0","20",,,,,,
"2017","12","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","18","0","18","0","18",,,,,,
"2017","12","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","68","0","68","0","68",,,,,,
"2017","12","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","23","0","23","0","23",,,,,,
"2017","12","Washington","Food","Norovirus Genogroup I;Norovirus Genogroup II",,"Suspected;Confirmed","Restaurant: Sit-down dining","420","3","420","0","420",,,,,,
"2017","12","Colorado","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","52","0","52","0","52",,,,,,
"2017","12","Maryland","Food","Norovirus Genogroup II",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2017","12","Maryland","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2017","12","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2","oysters, raw","oysters, raw","Mollusks",,,
"2017","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2017","12","Connecticut","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2017","12","Colorado","Food","Norovirus unknown",,"Confirmed","Restaurant: Sit-down dining","44","0","44","0","44",,,,,,
"2017","12","Illinois","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2017","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","3","0","3","0","3",,,,,,
"2017","12","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Other","16","0","16","0","16",,,,,,
"2017","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2017","12","California","Food","Norovirus unknown",,"Suspected","Restaurant: Fast-food (drive up service or pay at counter)","6","0","6","0","6",,,,,,
"2017","12","California","Food","Norovirus unknown",,"Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","23","0","23","0","23",,,,,,
"2018","1","California","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","4","0","4","0","4",,,,,,
"2018","1","Minnesota","Food","Norovirus Genogroup II","GII.P16 GII.3","Confirmed","Restaurant: Sit-down dining","10","0","10","0","10","brewpub nachos",,"Multiple",,,
"2018","1","New York","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","7","0","7","0","7","Chocolate mousse;chicken parmesan",,"Multiple",,,
"2018","1","Virginia","Food","Norovirus Genogroup II","GII.P16 GII.2","Confirmed","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2018","1","Connecticut","Food","Norovirus Genogroup II","unknown","Confirmed","Restaurant: Sit-down dining","11","0","11","0","11","sandwich, unspecified",,"Multiple",,,
"2018","1","Minnesota","Food","Norovirus Genogroup II","GII.P7","Confirmed","Restaurant: Fast-food (drive up service or pay at counter)","7","0","7","0","7","tomato, unspecified","tomato","Seeded Vegetables",,,
"2018","1","Ohio","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","2","0","2","0","2",,,,,,
"2018","1","Ohio","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","8","1","1","0","8",,,,,,
"2018","1","Virginia","Food","Norovirus Genogroup I","GI.P6 GI.6","Confirmed","Restaurant: Sit-down dining","5","0","5","0","5",,,,,,
"2018","1","Minnesota","Food","Norovirus Genogroup II","GII.P4 New Orleans GII.4 untypeable","Suspected","Restaurant: Sit-down dining","6","0","6","0","6",,,,,,
"2018","1","Washington","Food","Norovirus",,"Suspected","Restaurant: Sit-down dining","10","0","10","0","10",,,,,,
"2018","1","Michigan","Food","Norovirus Genogroup II","GII.P16 GII.4 Sydney","Confirmed","Restaurant: Sit-down dining","17","0","17","0","0",,,,,,
"2018","1","Connecticut","Food","Norovirus Genogroup II","GII.P16 GII.12","Confirmed","Restaurant: Sit-down dining","4","0","4","0","4","chicken tenders",,"Multiple",,,
"2018","1","South Carolina","Food","Norovirus unknown",,"Suspected","Restaurant: Sit-down dining","8","0","5","0","8",,,,,,
"2018","1","Rhode Island","Food","Norovirus Genogroup II","unknown","Suspected","Restaurant: Sit-down dining","36","2","26","0","26","salad bar",,,,,
